gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,67,0,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,821,994,635,838,1226,394,541,624
In the Zone,50ms,67,1,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,737,828,662,787,1173,385,493,593
In the Zone,50ms,67,2,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,872,826,718,786,1147,446,514,618
In the Zone,50ms,67,3,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,1036,797,963,828,1062,440,548,628
In the Zone,50ms,67,4,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,1033,799,1000,981,1200,465,608,631
In the Zone,50ms,67,5,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,1071,999,1019,1113,1238,478,646,695
In the Zone,50ms,67,6,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,933,1091,919,1135,1221,460,621,683
In the Zone,50ms,67,7,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,933,1091,919,1135,1221,460,621,683
In the Zone,50ms,67,8,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,814,1121,769,1085,1122,455,593,740
In the Zone,50ms,67,9,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,774,1062,737,996,1107,418,564,732
In the Zone,50ms,67,10,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,790,994,870,937,1054,377,555,699
In the Zone,50ms,67,11,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,824,1025,933,914,1056,397,567,715
In the Zone,50ms,67,12,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,824,1025,933,914,1056,397,567,715
In the Zone,50ms,67,13,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,866,945,862,847,989,428,628,624
In the Zone,50ms,67,14,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,823,870,694,831,1020,415,639,626
In the Zone,50ms,67,15,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,819,799,701,880,1025,400,637,645
In the Zone,50ms,67,16,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,798,727,714,908,1116,398,592,642
In the Zone,50ms,67,17,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,810,677,746,869,1144,433,584,628
In the Zone,50ms,67,18,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,816,705,836,931,1109,420,594,592
In the Zone,50ms,67,19,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,746,725,738,946,1138,432,556,611
In the Zone,50ms,67,20,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,637,869,689,968,1196,404,578,637
In the Zone,50ms,67,21,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,660,952,784,1085,1127,360,530,679
In the Zone,50ms,67,22,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,705,926,867,1080,1176,408,620,779
In the Zone,50ms,67,23,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,756,885,916,1017,1133,370,659,707
In the Zone,50ms,67,24,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,810,788,910,1033,1068,402,664,679
In the Zone,50ms,67,25,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,739,750,831,913,1004,431,775,624
In the Zone,50ms,67,26,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,683,880,667,850,990,402,643,544
In the Zone,50ms,67,27,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,631,853,631,814,1001,444,671,591
In the Zone,50ms,67,28,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,682,855,587,829,974,425,645,629
In the Zone,50ms,67,29,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,735,899,509,815,1087,383,558,584
In the Zone,50ms,67,30,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,735,899,509,815,1087,383,558,584
In the Zone,50ms,67,31,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,814,748,417,886,913,355,506,501
In the Zone,50ms,67,32,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,768,691,415,1018,953,379,605,544
In the Zone,50ms,67,33,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,768,691,415,1018,953,379,605,544
In the Zone,50ms,67,34,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,691,784,477,1093,1031,410,677,659
In the Zone,50ms,67,35,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,681,807,526,1053,1084,412,779,723
In the Zone,50ms,67,36,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,711,846,581,916,1083,396,736,635
In the Zone,50ms,67,37,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,637,898,627,995,951,400,761,670
In the Zone,50ms,67,38,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,759,742,661,980,980,392,715,608
In the Zone,50ms,67,39,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,711,856,711,1032,981,378,609,590
In the Zone,50ms,67,40,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,691,873,722,1063,966,382,565,639
In the Zone,50ms,67,41,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,839,868,804,1150,1007,353,514,571
In the Zone,50ms,67,42,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,821,895,794,1081,903,349,523,571
In the Zone,50ms,67,43,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,870,751,781,968,852,344,538,545
In the Zone,50ms,67,44,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,967,690,827,891,799,330,541,545
In the Zone,50ms,67,45,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,821,682,709,756,805,342,500,550
In the Zone,50ms,67,46,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,733,641,677,762,737,320,508,605
In the Zone,50ms,67,47,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,767,643,752,793,726,307,484,588
In the Zone,50ms,67,48,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,669,659,795,836,736,307,452,597
In the Zone,50ms,67,49,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,720,702,773,860,734,295,474,660
In the Zone,50ms,67,50,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,821,678,809,867,824,302,429,628
In the Zone,50ms,67,51,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,787,601,694,804,849,311,391,610
In the Zone,50ms,67,52,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,857,525,591,797,902,335,394,548
In the Zone,50ms,67,53,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,926,518,629,773,915,350,404,574
In the Zone,50ms,67,54,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,874,528,616,786,954,355,391,549
In the Zone,50ms,67,55,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,796,550,564,802,879,333,371,499
In the Zone,50ms,67,56,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,708,567,611,720,806,299,421,524
In the Zone,50ms,67,57,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,631,406,567,630,732,273,356,362
In the Zone,50ms,67,58,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,689,364,685,577,590,255,312,294
In the Zone,50ms,67,59,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,705,320,714,540,609,280,308,276
In the Zone,50ms,67,60,1,,,0,0,0,,0.06687382396905366,0.07687382396905365,707,291,675,549,640,299,240,260
In the Zone,50ms,67,61,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,709,280,703,558,630,285,229,307
In the Zone,50ms,67,62,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,648,243,601,544,695,284,287,343
In the Zone,50ms,67,63,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,648,243,601,544,695,284,287,343
In the Zone,50ms,67,64,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,702,258,707,584,665,239,318,400
In the Zone,50ms,67,65,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,690,267,713,639,642,228,308,358
In the Zone,50ms,67,66,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,711,269,734,608,634,259,297,388
