gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,104,0,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,762,194,271,450,282,199,232,164
In the Zone,50ms,104,1,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,814,211,279,420,287,195,213,165
In the Zone,50ms,104,2,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,865,210,270,385,254,185,231,154
In the Zone,50ms,104,3,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,770,224,257,362,264,180,205,154
In the Zone,50ms,104,4,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,681,266,271,325,252,188,203,156
In the Zone,50ms,104,5,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,721,246,278,340,266,180,197,156
In the Zone,50ms,104,6,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,688,253,322,354,274,180,176,161
In the Zone,50ms,104,7,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,730,237,335,407,265,185,191,159
In the Zone,50ms,104,8,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,730,237,335,407,265,185,191,159
In the Zone,50ms,104,9,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,696,190,320,451,312,263,227,169
In the Zone,50ms,104,10,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,696,190,320,451,312,263,227,169
In the Zone,50ms,104,11,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,732,211,316,452,554,617,296,187
In the Zone,50ms,104,12,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,722,232,330,484,650,728,329,182
In the Zone,50ms,104,13,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,704,244,343,523,615,689,287,169
In the Zone,50ms,104,14,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,661,238,320,528,550,577,269,170
In the Zone,50ms,104,15,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,647,251,296,521,459,410,230,177
In the Zone,50ms,104,16,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,662,239,273,447,370,359,217,175
In the Zone,50ms,104,17,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,616,235,262,415,356,330,243,188
In the Zone,50ms,104,18,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,567,235,278,411,339,316,238,186
In the Zone,50ms,104,19,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,594,238,285,392,298,287,246,171
In the Zone,50ms,104,20,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,656,271,289,403,291,255,260,189
In the Zone,50ms,104,21,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,739,265,270,413,307,249,242,193
In the Zone,50ms,104,22,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,866,250,282,371,267,224,219,176
In the Zone,50ms,104,23,1,0.15249,0.19941,0,0,0,,0.04607003617506623,0.05607003617506623,889,222,268,382,271,217,193,176
