gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,168,0,1,,,0,0,0,,,,511,386,422,546,1203,454,232,275
In the Zone,50ms,168,1,1,,,0,0,0,,,,489,404,400,553,1196,475,222,258
In the Zone,50ms,168,2,1,,,0,0,0,,,,521,391,504,576,1214,482,248,254
In the Zone,50ms,168,3,1,,,0,0,0,,,,579,400,488,516,1280,534,274,278
In the Zone,50ms,168,4,1,,,0,0,0,,,,537,525,506,479,1297,533,281,290
In the Zone,50ms,168,5,1,,,0,0,0,,,,545,529,531,429,1222,517,259,284
In the Zone,50ms,168,6,1,,,0,0,0,,,,522,564,547,459,1251,560,262,318
In the Zone,50ms,168,7,1,,,0,0,0,,,,454,557,531,502,1183,520,250,305
In the Zone,50ms,168,8,1,,,0,0,0,,,,482,435,561,519,1123,484,226,284
In the Zone,50ms,168,9,1,,,0,0,0,,,,560,451,640,579,1194,529,251,272
In the Zone,50ms,168,10,1,,,0,0,0,,,,560,451,640,579,1194,529,251,272
In the Zone,50ms,168,11,1,,,0,0,0,,,,584,455,558,620,1094,493,251,235
In the Zone,50ms,168,12,1,,,0,0,0,,,,586,541,566,705,1084,513,284,243
In the Zone,50ms,168,13,1,,,0,0,0,,,,586,541,566,705,1084,513,284,243
In the Zone,50ms,168,14,1,,,0,0,0,,,,619,460,483,690,1075,471,272,268
In the Zone,50ms,168,15,1,,,0,0,0,,,,634,392,554,692,1040,473,271,266
In the Zone,50ms,168,16,1,,,0,0,0,,,,651,387,598,602,1025,454,246,243
In the Zone,50ms,168,17,1,,,0,0,0,,,,620,362,582,521,928,430,236,231
In the Zone,50ms,168,18,1,,,0,0,0,,,,557,376,554,513,1048,427,246,234
In the Zone,50ms,168,19,1,,,0,0,0,,,,495,350,455,467,1101,437,244,240
In the Zone,50ms,168,20,1,,,0,0,0,,,,511,404,437,509,1100,420,260,244
In the Zone,50ms,168,21,1,,,0,0,0,,,,492,476,436,543,1106,417,255,260
In the Zone,50ms,168,22,1,,,0,0,0,,,,474,511,487,521,964,351,212,240
In the Zone,50ms,168,23,1,,,0,0,0,,,,520,495,546,551,954,353,200,220
In the Zone,50ms,168,24,1,,,0,0,0,,,,484,417,562,534,939,385,194,221
In the Zone,50ms,168,25,1,,,0,0,0,,,,467,404,521,509,902,387,205,225
In the Zone,50ms,168,26,1,,,0,0,0,,,,448,347,455,489,915,430,219,210
In the Zone,50ms,168,27,1,,,0,0,0,,,,408,330,408,468,918,415,235,217
In the Zone,50ms,168,28,1,,,0,0,0,,,,369,345,386,447,876,395,237,222
In the Zone,50ms,168,29,1,,,0,0,0,,,,383,305,491,454,888,401,221,204
In the Zone,50ms,168,30,1,,,0,0,0,,,,398,340,491,440,834,362,199,204
In the Zone,50ms,168,31,1,,,0,0,0,,,,471,374,449,428,823,357,187,219
In the Zone,50ms,168,32,1,,,0,0,0,,,,557,386,444,427,928,357,203,223
In the Zone,50ms,168,33,1,,,0,0,0,,,,572,429,351,454,1029,361,227,246
In the Zone,50ms,168,34,1,,,0,0,0,,,,549,442,368,502,1121,375,257,273
In the Zone,50ms,168,35,1,,,0,0,0,,,,532,469,420,572,1134,389,257,258
In the Zone,50ms,168,36,1,,,0,0,0,,,,500,471,470,564,1088,375,236,245
In the Zone,50ms,168,37,1,,,0,0,0,,,,512,429,509,523,964,365,210,232
In the Zone,50ms,168,38,1,,,0,0,0,,,,514,356,565,471,874,351,190,192
In the Zone,50ms,168,39,1,,,0,0,0,,,,516,304,542,455,964,358,191,184
In the Zone,50ms,168,40,1,,,0,0,0,,,,468,312,491,463,979,345,200,190
In the Zone,50ms,168,41,1,,,0,0,0,,,,444,321,461,470,1045,361,222,190
In the Zone,50ms,168,42,1,,,0,0,0,,,,425,397,420,511,1185,400,245,214
In the Zone,50ms,168,43,1,,,0,0,0,,,,396,400,424,491,1165,419,240,220
In the Zone,50ms,168,44,1,,,0,0,0,,,,415,400,465,477,1189,443,229,225
In the Zone,50ms,168,45,1,,,0,0,0,,,,397,411,473,460,1144,434,215,226
In the Zone,50ms,168,46,1,,,0,0,0,,,,463,354,521,405,1065,412,195,220
In the Zone,50ms,168,47,1,,,0,0,0,,,,539,363,563,403,961,395,207,235
In the Zone,50ms,168,48,1,,,0,0,0,,,,562,345,511,406,944,398,213,229
In the Zone,50ms,168,49,1,,,0,0,0,,,,563,396,482,398,962,415,229,246
In the Zone,50ms,168,50,1,,,0,0,0,,,,563,396,482,398,962,415,229,246
In the Zone,50ms,168,51,1,,,0,0,0,,,,427,426,356,360,1024,416,227,241
In the Zone,50ms,168,52,1,,,0,0,0,,,,406,438,338,384,1034,421,220,243
In the Zone,50ms,168,53,1,,,0,0,0,,,,464,426,370,409,1036,415,203,225
In the Zone,50ms,168,54,1,,,0,0,0,,,,552,430,432,503,1212,458,231,244
