gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,62,0,1,,,0,0,0,,,,1372,355,663,512,498,294,389,243
In the Zone,50ms,62,1,1,,,0,0,0,,,,1328,342,657,530,565,388,437,246
In the Zone,50ms,62,2,1,,,0,0,0,,,,1257,378,693,602,696,559,417,250
In the Zone,50ms,62,3,1,,,0,0,0,,,,1166,387,663,639,935,723,464,268
In the Zone,50ms,62,4,1,,,0,0,0,,,,1080,351,642,668,921,767,473,268
In the Zone,50ms,62,5,1,,,0,0,0,,,,1112,327,660,651,821,682,431,256
In the Zone,50ms,62,6,1,,,0,0,0,,,,1278,292,604,599,687,507,396,245
In the Zone,50ms,62,7,1,,,0,0,0,,,,1245,262,534,611,531,382,352,232
In the Zone,50ms,62,8,1,,,0,0,0,,,,1143,262,494,577,522,320,376,228
In the Zone,50ms,62,9,1,,,0,0,0,,,,1121,276,469,593,545,333,403,256
In the Zone,50ms,62,10,1,,,0,0,0,,,,960,253,465,629,566,336,509,273
In the Zone,50ms,62,11,1,,,0,0,0,,,,956,255,492,610,531,306,515,278
In the Zone,50ms,62,12,1,,,0,0,0,,,,995,263,485,621,531,293,458,261
In the Zone,50ms,62,13,1,,,0,0,0,,,,995,263,485,621,531,293,458,261
In the Zone,50ms,62,14,1,,,0,0,0,,,,1081,267,463,749,514,291,313,200
In the Zone,50ms,62,15,1,,,0,0,0,,,,1116,292,441,853,547,306,366,228
In the Zone,50ms,62,16,1,,,0,0,0,,,,1150,304,480,873,540,307,424,251
In the Zone,50ms,62,17,1,,,0,0,0,,,,1254,376,477,835,554,301,411,293
In the Zone,50ms,62,18,1,,,0,0,0,,,,1170,438,539,724,543,285,423,338
In the Zone,50ms,62,19,1,,,0,0,0,,,,1218,433,632,581,496,271,348,313
In the Zone,50ms,62,20,1,,,0,0,0,,,,1202,415,643,561,483,272,272,289
In the Zone,50ms,62,21,1,,,0,0,0,,,,1072,357,641,674,526,291,269,245
In the Zone,50ms,62,22,1,,,0,0,0,,,,1074,306,556,649,513,289,271,226
In the Zone,50ms,62,23,1,,,0,0,0,,,,997,298,447,733,563,323,253,239
In the Zone,50ms,62,24,1,,,0,0,0,,,,925,373,389,760,624,362,268,332
In the Zone,50ms,62,25,1,,,0,0,0,,,,846,352,406,680,594,357,270,364
In the Zone,50ms,62,26,1,,,0,0,0,,,,808,353,445,725,570,332,233,390
In the Zone,50ms,62,27,1,,,0,0,0,,,,751,351,493,692,558,305,226,389
In the Zone,50ms,62,28,1,,,0,0,0,,,,718,283,525,689,539,314,287,322
In the Zone,50ms,62,29,1,,,0,0,0,,,,754,282,519,678,540,289,309,297
In the Zone,50ms,62,30,1,,,0,0,0,,,,754,282,519,678,540,289,309,297
In the Zone,50ms,62,31,1,,,0,0,0,,,,911,315,505,588,539,289,364,296
In the Zone,50ms,62,32,1,,,0,0,0,,,,923,307,488,629,547,249,300,273
In the Zone,50ms,62,33,1,,,0,0,0,,,,953,321,478,636,534,253,311,330
In the Zone,50ms,62,34,1,,,0,0,0,,,,862,311,443,664,536,263,312,295
In the Zone,50ms,62,35,1,,,0,0,0,,,,850,284,425,652,539,281,265,295
In the Zone,50ms,62,36,1,,,0,0,0,,,,928,305,451,614,506,280,301,315
In the Zone,50ms,62,37,1,,,0,0,0,,,,993,321,472,565,510,280,271,277
In the Zone,50ms,62,38,1,,,0,0,0,,,,1059,322,493,631,547,299,270,297
In the Zone,50ms,62,39,1,,,0,0,0,,,,965,318,468,629,503,268,287,281
In the Zone,50ms,62,40,1,,,0,0,0,,,,1022,317,469,616,511,278,261,273
In the Zone,50ms,62,41,1,,,0,0,0,,,,1076,294,488,640,513,288,272,279
In the Zone,50ms,62,42,1,,,0,0,0,,,,1224,343,526,581,453,267,309,314
