gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,29,0,1,,,0,0,0,,,,355,240,245,200,130,131,135,146
In the Zone,50ms,29,1,1,,,0,0,0,,,,477,235,258,197,150,130,150,152
In the Zone,50ms,29,2,1,,,0,0,0,,,,465,240,263,186,160,133,152,170
In the Zone,50ms,29,3,1,,,0,0,0,,,,490,255,273,186,164,131,151,187
In the Zone,50ms,29,4,1,,,0,0,0,,,,488,273,257,164,158,133,162,193
In the Zone,50ms,29,5,1,,,0,0,0,,,,488,273,257,164,158,133,162,193
In the Zone,50ms,29,6,1,,,0,0,0,,,,583,277,257,153,143,140,142,178
In the Zone,50ms,29,7,1,,,0,0,0,,,,756,265,308,152,145,146,158,186
In the Zone,50ms,29,8,1,,,0,0,0,,,,811,247,307,166,138,136,140,186
In the Zone,50ms,29,9,1,,,0,0,0,,,,805,269,282,153,136,126,137,173
In the Zone,50ms,29,10,1,,,0,0,0,,,,750,250,298,160,126,132,140,168
In the Zone,50ms,29,11,1,,,0,0,0,,,,622,238,250,174,108,134,130,148
In the Zone,50ms,29,12,1,,,0,0,0,,,,551,251,277,171,115,138,131,144
In the Zone,50ms,29,13,1,,,0,0,0,,,,527,244,336,189,112,142,131,156
In the Zone,50ms,29,14,1,,,0,0,0,,,,553,257,336,188,117,132,135,171
In the Zone,50ms,29,15,1,,,0,0,0,,,,540,279,324,187,138,121,144,183
In the Zone,50ms,29,16,1,,,0,0,0,,,,545,270,312,185,141,120,149,189
In the Zone,50ms,29,17,1,,,0,0,0,,,,522,266,300,169,139,127,147,201
In the Zone,50ms,29,18,1,,,0,0,0,,,,448,246,297,161,130,123,153,185
In the Zone,50ms,29,19,1,,,0,0,0,,,,477,217,314,151,115,128,142,169
In the Zone,50ms,29,20,1,,,0,0,0,,,,477,217,314,151,115,128,142,169
In the Zone,50ms,29,21,1,,,0,0,0,,,,520,211,302,148,110,120,135,153
In the Zone,50ms,29,22,1,,,0,0,0,,,,492,226,326,146,120,125,132,184
In the Zone,50ms,29,23,1,,,0,0,0,,,,470,250,361,154,125,132,135,203
In the Zone,50ms,29,24,1,,,0,0,0,,,,436,267,351,149,131,137,146,208
In the Zone,50ms,29,25,1,,,0,0,0,,,,454,251,312,152,124,136,144,209
In the Zone,50ms,29,26,1,,,0,0,0,,,,488,254,287,157,123,133,139,197
In the Zone,50ms,29,27,1,,,0,0,0,,,,479,252,267,154,136,126,142,181
In the Zone,50ms,29,28,1,,,0,0,0,,,,480,249,281,148,129,129,128,193
In the Zone,50ms,29,29,1,,,0,0,0,,,,500,308,342,147,142,146,142,192
In the Zone,50ms,29,30,1,,,0,0,0,,,,454,313,353,144,145,147,161,190
In the Zone,50ms,29,31,1,,,0,0,0,,,,441,317,351,143,126,144,153,198
In the Zone,50ms,29,32,1,,,0,0,0,,,,461,299,335,146,139,135,151,178
In the Zone,50ms,29,33,1,,,0,0,0,,,,443,238,300,141,127,121,147,176
In the Zone,50ms,29,34,1,,,0,0,0,,,,443,238,300,141,127,121,147,176
In the Zone,50ms,29,35,1,,,0,0,0,,,,463,224,272,140,124,127,132,176
In the Zone,50ms,29,36,1,,,0,0,0,,,,450,227,296,155,115,132,142,175
In the Zone,50ms,29,37,1,,,0,0,0,,,,469,237,287,159,116,133,134,175
