gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,82,0,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,563,274,377,290,163,159,146,173
In the Zone,50ms,82,1,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,534,288,381,295,159,158,133,177
In the Zone,50ms,82,2,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,485,277,359,279,160,154,142,164
In the Zone,50ms,82,3,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,601,315,348,273,154,155,158,178
In the Zone,50ms,82,4,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,702,381,345,274,139,154,144,173
In the Zone,50ms,82,5,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,714,366,328,305,152,144,156,173
In the Zone,50ms,82,6,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,707,361,325,285,148,157,146,178
In the Zone,50ms,82,7,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,652,344,296,257,134,150,136,174
In the Zone,50ms,82,8,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,589,269,305,256,129,143,134,170
In the Zone,50ms,82,9,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,544,267,307,236,108,149,131,165
In the Zone,50ms,82,10,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,578,273,320,240,102,132,140,161
In the Zone,50ms,82,11,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,531,257,382,257,129,132,154,157
In the Zone,50ms,82,12,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,482,270,381,247,146,144,159,168
In the Zone,50ms,82,13,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,513,271,391,263,163,139,158,173
In the Zone,50ms,82,14,1,,,0,0,0,,0.13561710380485406,0.14561710380485407,532,264,389,261,177,159,156,191
