gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,89,0,1,,,0,0,0,,,,702,230,606,485,908,281,195,200
In the Zone,50ms,89,1,1,,,0,0,0,,,,750,211,634,514,822,264,176,175
In the Zone,50ms,89,2,1,,,0,0,0,,,,737,189,660,573,819,275,178,163
In the Zone,50ms,89,3,1,,,0,0,0,,,,769,210,641,538,654,248,168,166
In the Zone,50ms,89,4,1,,,0,0,0,,,,705,227,677,500,565,259,148,178
In the Zone,50ms,89,5,1,,,0,0,0,,,,679,234,808,471,588,269,146,188
In the Zone,50ms,89,6,1,,,0,0,0,,,,664,253,877,435,715,304,161,188
In the Zone,50ms,89,7,1,,,0,0,0,,,,654,287,839,460,1022,383,198,206
In the Zone,50ms,89,8,1,,,0,0,0,,,,675,286,772,518,1191,410,219,211
In the Zone,50ms,89,9,1,,,0,0,0,,,,691,305,778,546,1338,455,259,257
In the Zone,50ms,89,10,1,,,0,0,0,,,,645,288,735,558,1352,467,278,271
In the Zone,50ms,89,11,1,,,0,0,0,,,,604,244,725,583,1278,437,269,277
In the Zone,50ms,89,12,1,,,0,0,0,,,,573,235,691,579,1312,458,260,266
In the Zone,50ms,89,13,1,,,0,0,0,,,,562,240,549,638,1601,539,293,297
In the Zone,50ms,89,14,1,,,0,0,0,,,,702,292,570,789,2024,570,287,345
In the Zone,50ms,89,15,1,,,0,0,0,,,,702,292,570,789,2024,570,287,345
In the Zone,50ms,89,16,1,,,0,0,0,,,,792,368,716,888,2366,637,336,439
In the Zone,50ms,89,17,1,,,0,0,0,,,,858,401,791,821,2126,589,340,445
In the Zone,50ms,89,18,1,,,0,0,0,,,,788,386,726,719,1923,611,365,462
In the Zone,50ms,89,19,1,,,0,0,0,,,,851,417,755,787,2132,591,389,488
In the Zone,50ms,89,20,1,,,0,0,0,,,,810,407,665,745,2077,639,389,554
In the Zone,50ms,89,21,1,,,0,0,0,,,,769,388,607,746,2058,594,337,512
In the Zone,50ms,89,22,1,,,0,0,0,,,,701,389,639,740,2073,560,329,508
In the Zone,50ms,89,23,1,,,0,0,0,,,,701,389,639,740,2073,560,329,508
In the Zone,50ms,89,24,1,,,0,0,0,,,,768,382,762,894,2199,612,320,413
In the Zone,50ms,89,25,1,,,0,0,0,,,,831,412,800,948,2275,646,329,443
In the Zone,50ms,89,26,1,,,0,0,0,,,,836,386,839,892,1990,614,326,428
In the Zone,50ms,89,27,1,,,0,0,0,,,,832,399,845,814,1680,600,329,435
In the Zone,50ms,89,28,1,,,0,0,0,,,,848,384,741,642,1317,486,268,380
In the Zone,50ms,89,29,1,,,0,0,0,,,,721,418,813,553,1164,486,273,378
In the Zone,50ms,89,30,1,,,0,0,0,,,,743,453,793,585,1172,487,242,364
In the Zone,50ms,89,31,1,,,0,0,0,,,,664,455,818,583,1192,438,206,350
In the Zone,50ms,89,32,1,,,0,0,0,,,,611,435,837,612,1197,437,207,345
In the Zone,50ms,89,33,1,,,0,0,0,,,,732,386,786,633,1159,369,187,292
In the Zone,50ms,89,34,1,,,0,0,0,,,,712,384,792,643,1275,408,210,269
In the Zone,50ms,89,35,1,,,0,0,0,,,,754,347,723,560,1215,407,226,227
In the Zone,50ms,89,36,1,,,0,0,0,,,,748,338,709,578,1266,463,256,230
In the Zone,50ms,89,37,1,,,0,0,0,,,,611,319,648,561,1288,512,265,283
In the Zone,50ms,89,38,1,,,0,0,0,,,,606,319,681,578,1294,490,255,288
In the Zone,50ms,89,39,1,,,0,0,0,,,,669,374,717,706,1353,454,239,289
In the Zone,50ms,89,40,1,,,0,0,0,,,,642,392,672,683,1317,409,222,310
In the Zone,50ms,89,41,1,,,0,0,0,,,,782,391,732,651,1248,371,248,303
In the Zone,50ms,89,42,1,,,0,0,0,,,,780,361,642,650,1254,395,247,309
In the Zone,50ms,89,43,1,,,0,0,0,,,,716,301,581,559,1094,399,259,362
In the Zone,50ms,89,44,1,,,0,0,0,,,,716,301,581,559,1094,399,259,362
In the Zone,50ms,89,45,1,,,0,0,0,,,,674,272,764,703,952,375,220,328
In the Zone,50ms,89,46,1,,,0,0,0,,,,667,267,745,660,849,313,211,299
In the Zone,50ms,89,47,1,,,0,0,0,,,,720,304,818,659,905,336,213,263
In the Zone,50ms,89,48,1,,,0,0,0,,,,751,320,626,613,919,346,232,329
In the Zone,50ms,89,49,1,,,0,0,0,,,,720,369,687,652,1053,364,259,327
In the Zone,50ms,89,50,1,,,0,0,0,,,,842,437,756,684,1062,385,265,341
In the Zone,50ms,89,51,1,,,0,0,0,,,,941,429,727,728,1120,391,274,439
In the Zone,50ms,89,52,1,,,0,0,0,,,,844,449,790,755,1229,419,257,382
In the Zone,50ms,89,53,1,,,0,0,0,,,,868,501,682,803,1234,414,258,472
In the Zone,50ms,89,54,1,,,0,0,0,,,,838,502,826,905,1266,411,260,526
In the Zone,50ms,89,55,1,,,0,0,0,,,,680,525,856,912,1205,415,249,426
In the Zone,50ms,89,56,1,,,0,0,0,,,,701,562,895,908,1076,382,258,449
