gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,174,0,1,,,0,0,0,,,,442,335,231,149,167,116,326,262
In the Zone,50ms,174,1,1,,,0,0,0,,,,451,317,261,153,174,121,358,255
In the Zone,50ms,174,2,1,,,0,0,0,,,,430,310,243,156,166,128,322,221
In the Zone,50ms,174,3,1,,,0,0,0,,,,379,286,220,170,187,134,293,231
In the Zone,50ms,174,4,1,,,0,0,0,,,,351,261,211,160,197,138,288,289
In the Zone,50ms,174,5,1,,,0,0,0,,,,355,298,185,156,179,131,273,309
In the Zone,50ms,174,6,1,,,0,0,0,,,,352,343,201,148,178,131,287,340
In the Zone,50ms,174,7,1,,,0,0,0,,,,342,363,192,132,156,128,300,336
In the Zone,50ms,174,8,1,,,0,0,0,,,,370,426,211,125,148,124,309,316
In the Zone,50ms,174,9,1,,,0,0,0,,,,325,390,213,118,159,127,316,311
In the Zone,50ms,174,10,1,,,0,0,0,,,,322,356,209,114,174,127,293,308
In the Zone,50ms,174,11,1,,,0,0,0,,,,331,345,232,106,171,128,275,328
In the Zone,50ms,174,12,1,,,0,0,0,,,,307,291,236,114,178,135,260,342
In the Zone,50ms,174,13,1,,,0,0,0,,,,326,293,239,123,181,145,272,335
In the Zone,50ms,174,14,1,,,0,0,0,,,,303,272,216,125,175,146,339,319
In the Zone,50ms,174,15,1,,,0,0,0,,,,317,248,191,138,179,148,382,307
In the Zone,50ms,174,16,1,,,0,0,0,,,,309,275,206,148,175,149,414,309
In the Zone,50ms,174,17,1,,,0,0,0,,,,300,272,204,155,167,147,411,329
In the Zone,50ms,174,18,1,,,0,0,0,,,,326,300,229,163,183,141,423,367
In the Zone,50ms,174,19,1,,,18,26,3,,,,316,310,244,166,184,146,464,391
In the Zone,50ms,174,20,1,,,0,0,0,,,,330,295,210,161,174,148,492,371
In the Zone,50ms,174,21,1,,,0,0,0,,,,317,278,207,153,168,152,503,344
In the Zone,50ms,174,22,1,,,0,0,0,,,,302,255,201,154,166,156,456,322
In the Zone,50ms,174,23,1,,,0,0,0,,,,287,244,208,145,169,153,407,306
In the Zone,50ms,174,24,1,,,0,0,0,,,,266,220,206,138,167,146,369,287
In the Zone,50ms,174,25,1,,,0,0,0,,,,268,241,204,141,173,144,381,336
In the Zone,50ms,174,26,1,,,0,0,0,,,,285,272,183,128,149,137,389,353
In the Zone,50ms,174,27,1,,,0,0,0,,,,298,299,167,131,148,133,379,350
In the Zone,50ms,174,28,1,,,0,0,0,,,,333,327,185,140,164,126,401,401
In the Zone,50ms,174,29,1,,,0,0,0,,,,333,327,185,140,164,126,401,401
In the Zone,50ms,174,30,1,,,0,0,0,,,,313,305,201,147,176,130,371,351
In the Zone,50ms,174,31,1,,,0,0,0,,,,365,299,214,159,187,128,400,355
In the Zone,50ms,174,32,1,,,0,0,0,,,,357,280,201,154,170,135,357,305
In the Zone,50ms,174,33,1,,,0,0,0,,,,383,255,224,136,160,140,386,289
In the Zone,50ms,174,34,1,,,0,0,0,,,,460,272,223,139,177,151,388,288
In the Zone,50ms,174,35,1,,,0,0,0,,,,429,304,238,128,164,152,375,289
In the Zone,50ms,174,36,1,,,0,0,0,,,,414,331,242,119,158,157,384,315
In the Zone,50ms,174,37,1,,,0,0,0,,,,410,370,227,131,149,156,376,339
In the Zone,50ms,174,38,1,,,0,0,0,,,,374,354,230,137,147,146,356,331
In the Zone,50ms,174,39,1,,,0,0,0,,,,374,354,230,137,147,146,356,331
In the Zone,50ms,174,40,1,,,0,0,0,,,,372,320,198,156,181,139,436,354
In the Zone,50ms,174,41,1,,,0,0,0,,,,403,267,214,162,183,136,417,309
In the Zone,50ms,174,42,1,,,0,0,0,,,,403,267,214,162,183,136,417,309
In the Zone,50ms,174,43,1,,,0,0,0,,,,382,271,198,178,240,167,418,308
In the Zone,50ms,174,44,1,,,0,0,0,,,,398,266,225,171,235,162,343,261
In the Zone,50ms,174,45,1,,,0,0,0,,,,364,300,206,168,258,167,339,278
In the Zone,50ms,174,46,1,,,0,0,0,,,,361,281,202,144,189,138,350,244
In the Zone,50ms,174,47,1,,,0,0,0,,,,365,283,186,138,186,152,372,254
In the Zone,50ms,174,48,1,,,0,0,0,,,,362,294,176,146,176,145,413,256
In the Zone,50ms,174,49,1,,,0,0,0,,,,387,307,180,139,175,145,439,258
In the Zone,50ms,174,50,1,,,0,0,0,,,,395,338,213,146,186,143,446,280
In the Zone,50ms,174,51,1,,,0,0,0,,,,395,338,213,146,186,143,446,280
In the Zone,50ms,174,52,1,,,0,0,0,,,,405,282,225,134,186,144,387,260
In the Zone,50ms,174,53,1,,,0,0,0,,,,388,264,221,143,171,143,384,258
In the Zone,50ms,174,54,1,,,0,0,0,,,,414,255,194,144,180,144,382,273
In the Zone,50ms,174,55,1,,,0,0,0,,,,434,279,204,153,173,147,388,299
In the Zone,50ms,174,56,1,,,0,0,0,,,,448,320,186,154,175,146,375,332
In the Zone,50ms,174,57,1,,,0,0,0,,,,461,313,196,157,188,147,381,364
In the Zone,50ms,174,58,1,,,0,0,0,,,,415,290,201,147,168,147,358,360
In the Zone,50ms,174,59,1,,,0,0,0,,,,371,270,187,136,154,131,322,349
In the Zone,50ms,174,60,1,,,0,0,0,,,,344,235,191,137,141,128,331,280
In the Zone,50ms,174,61,0,0.15249,0.19941,0,0,0,17,,,305,243,175,129,130,113,333,263
In the Zone,50ms,174,62,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,319,255,169,130,141,109,348,267
In the Zone,50ms,174,63,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,373,261,179,130,150,111,378,280
In the Zone,50ms,174,64,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,353,254,199,121,180,111,385,306
In the Zone,50ms,174,65,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,377,253,213,115,178,122,371,320
In the Zone,50ms,174,66,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,336,255,214,123,179,130,353,321
In the Zone,50ms,174,67,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,299,251,212,128,181,133,334,306
In the Zone,50ms,174,68,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,299,251,212,128,181,133,334,306
In the Zone,50ms,174,69,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,308,350,202,140,175,136,331,307
In the Zone,50ms,174,70,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,355,360,208,133,185,127,334,312
In the Zone,50ms,174,71,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,367,354,212,134,199,137,345,330
In the Zone,50ms,174,72,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,381,324,203,121,182,133,342,309
In the Zone,50ms,174,73,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,337,252,191,127,197,131,358,294
In the Zone,50ms,174,74,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,319,253,193,133,195,139,386,307
In the Zone,50ms,174,75,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,348,269,192,126,189,133,404,303
In the Zone,50ms,174,76,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,343,278,182,141,207,145,447,306
In the Zone,50ms,174,77,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,343,278,182,141,207,145,447,306
In the Zone,50ms,174,78,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,362,295,182,142,170,137,430,277
In the Zone,50ms,174,79,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,331,349,201,149,184,140,421,276
In the Zone,50ms,174,80,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,376,386,210,140,171,154,413,311
In the Zone,50ms,174,81,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,393,423,208,142,182,168,441,347
In the Zone,50ms,174,82,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,416,413,239,148,216,167,440,354
In the Zone,50ms,174,83,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,457,370,224,148,196,160,452,338
In the Zone,50ms,174,84,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,395,331,209,144,200,136,416,324
In the Zone,50ms,174,85,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,397,311,215,151,207,115,364,324
In the Zone,50ms,174,86,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,397,311,215,151,207,115,364,324
In the Zone,50ms,174,87,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,330,285,185,136,188,133,372,340
In the Zone,50ms,174,88,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,354,293,197,140,193,141,380,358
In the Zone,50ms,174,89,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,344,298,178,131,198,146,416,321
In the Zone,50ms,174,90,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,355,294,190,133,190,141,403,287
In the Zone,50ms,174,91,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,352,295,220,135,199,145,439,294
In the Zone,50ms,174,92,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,345,294,216,137,197,137,453,271
In the Zone,50ms,174,93,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,367,269,239,138,182,143,478,293
