value
100597.0078125
12434220
-1834.94287109375
-3069.1796875
-42.53361511230469
1104.4306640625
696.8468017578125
65103.80859375
9650711
-601.6272583007812
-1342.556884765625
-18.961334228515625
-17.749874114990234
75.12832641601562
52189.67578125
5297442.5
-1450.666015625
-1991.295166015625
-28.586162567138672
147.8323974609375
-33.14445495605469
13664.1875
314614.5
-672.4668579101562
-737.0592041015625
-9.514472007751465
-246.1978302001953
-300.0369873046875
-14289.6796875
-16680197
-2231.222900390625
-2179.32666015625
-36.55195999145508
135.6644287109375
147.37539672851562
-45654.8046875
-12384476
-536.5048217773438
-837.9255981445312
-10.756860733032227
-42.217506408691406
147.3064727783203
-2066.87890625
963776.25
517.230712890625
276.3480529785156
4.049352645874023
-61.21172332763672
-166.5347137451172
81963.5078125
16354364
564.330810546875
-70.31416320800781
-2.190183639526367
129.83096313476562
151.69248962402344
12434220
1961409024
85121.1640625
-148538.890625
-1632.591796875
195499.5
101238.421875
5979233
1045096640
87017.265625
-8769.962890625
-398.1491394042969
-9088.990234375
-7851.63671875
8081774.5
1369309824
81458.53125
-40978.671875
-701.6171875
18017.453125
-8543.4814453125
15191602
3142985216
117679.546875
36815.6171875
604.7594604492188
7787.32080078125
-5128.388671875
14763416
2254134528
-53917.265625
-115421.296875
-2090.87109375
32644.4140625
29106.55078125
-1597578.75
-520495904
95180.1171875
-21254.35546875
362.4001159667969
-35293.73046875
-18449.2265625
629598.3125
303476032
135519.65625
75483.6875
830.9254150390625
-17383.68359375
-27936.611328125
7386977
1529543424
135912.859375
30559.8984375
194.52157592773438
145350.859375
110099.515625
-1834.94287109375
85121.15625
344.840576171875
246.92953491210938
3.7449114322662354
125.15320587158203
46.4850959777832
-3101.6201171875
-334715.375
148.4560546875
159.42074584960938
2.0662691593170166
-6.810188293457031
-17.315052032470703
396.00390625
463029.09375
237.9311065673828
199.3968505859375
2.774479627609253
-0.142839252948761
-3.23638653755188
10239.0322265625
2406950
177.26197814941406
120.52137756347656
1.6363129615783691
55.91168975830078
53.252113342285156
14280.0556640625
3979839.5
237.33901977539062
177.37142944335938
2.8205888271331787
-7.89056396484375
-8.966858863830566
4514.71728515625
1167240.375
167.3357696533203
99.58624267578125
1.831520438194275
-21.470386505126953
-29.27796173095703
861.4525146484375
166563.9375
65.47655487060547
36.35887908935547
0.2795683741569519
-5.357777118682861
-1.842658281326294
-3876.7958984375
-719010.25
54.37513732910156
41.56209945678711
0.5349547863006592
96.3612060546875
67.0711441040039
-3069.1796875
-148538.890625
246.92958068847656
354.40106201171875
3.5804359912872314
0.8803095817565918
-18.485103607177734
-3556.505126953125
-438587.53125
123.00019073486328
155.46185302734375
1.8932300806045532
-4.009499549865723
-10.502038955688477
-806.4432983398438
225980.8125
208.49571228027344
199.80604553222656
2.6693804264068604
-17.671159744262695
-5.62259578704834
8086.03955078125
1865173.75
151.5865478515625
104.02781677246094
1.358557105064392
23.639202117919922
21.058998107910156
11684.619140625
3467780.25
237.55889892578125
183.5621337890625
2.92509126663208
-11.489339828491211
-10.217496871948242
4624.02587890625
1196836.25
146.702392578125
93.77742004394531
1.708789348602295
-23.8751220703125
-45.70398712158203
829.5072021484375
147082.078125
45.61693572998047
26.96208953857422
0.14958666265010834
6.157076835632324
11.254059791564941
-4307.7734375
-821037.25
29.79189682006836
27.71440887451172
0.43487653136253357
89.42345428466797
58.164249420166016
-42.53361511230469
-1632.591796875
3.744910955429077
3.5804362297058105
0.056963592767715454
0.3348916172981262
-0.13793237507343292
-58.04009246826172
-7039.99169921875
1.9782814979553223
2.393996000289917
0.031541891396045685
-0.049520764499902725
-0.19795288145542145
-7.733355522155762
4554.05908203125
3.343921184539795
3.0235252380371094
0.04306561127305031
-0.12121434509754181
-0.08919797837734222
123.30250549316406
29803.0546875
2.4296998977661133
1.660428524017334
0.02326776646077633
0.49903029203414917
0.4494445323944092
182.445068359375
53759.46484375
3.4661731719970703
2.6987357139587402
0.04349962994456291
0.05159871280193329
0.017689146101474762
71.53170013427734
18502.96875
2.2002665996551514
1.4381142854690552
0.025812547653913498
-0.4708801805973053
-0.6775534152984619
12.304827690124512
2219.771484375
0.7520201206207275
0.4570491313934326
0.0037726061418652534
0.10253100097179413
0.15782377123832703
-68.76829528808594
-12896.1787109375
0.5935238599777222
0.6079090237617493
0.008577754721045494
1.2896379232406616
0.896554708480835
1104.430908203125
195499.5
125.15320587158203
0.8803493976593018
0.33489152789115906
71065.5078125
39839.6015625
-866.2203369140625
-87197.734375
18.84252166748047
90.54344940185547
0.8321278095245361
18.30300521850586
11.139129638671875
1445.874755859375
166965.75
-71.6883316040039
-60.15578079223633
-1.5285335779190063
-20.629621505737305
-20.063405990600586
-5288.4052734375
-1107928.875
-166.19203186035156
-47.63041305541992
-1.3177409172058105
8.358345985412598
8.839696884155273
3300.77734375
428566.0625
-117.33396911621094
-110.76329040527344
-1.3699458837509155
-4.468982696533203
-2.8900628089904785
976.9013061523438
257829.578125
-38.35499572753906
-18.260852813720703
-0.22860807180404663
-0.8624699115753174
-10.714567184448242
-1695.6055908203125
-278992.96875
-45.0870475769043
-11.839597702026367
0.2320011407136917
0.6278991103172302
-2.431678295135498
217.76690673828125
61519.703125
-92.36797332763672
16.313749313354492
0.422735333442688
-33.81300354003906
-28.087045669555664
696.846923828125
101238.4375
46.4850959777832
-18.48508071899414
-0.1379324197769165
39839.6015625
24595.138671875
-27.913223266601562
19331.61328125
3.6141648292541504
37.77365493774414
0.3234274983406067
-24.812177658081055
-23.444541931152344
563.85498046875
32256.8515625
-55.61454772949219
-43.87882614135742
-0.9794395565986633
-18.326539993286133
-19.79461669921875
-4794.9140625
-952044.3125
-97.14265441894531
-34.078468322753906
-0.7253537178039551
-44.742042541503906
-16.364723205566406
1086.54638671875
-54843.703125
-81.99418640136719
-83.9017333984375
-1.0507205724716187
-9.125826835632324
-7.930858135223389
-45.73450469970703
-1266.91796875
-33.46488952636719
-21.059772491455078
-0.3383866548538208
-6.171539783477783
-11.336992263793945
-1074.6055908203125
-161319.671875
-21.661970138549805
-10.733366012573242
0.08130072057247162
-0.13593509793281555
-2.0875048637390137
1383.886474609375
279254.09375
-50.62528610229492
2.502139091491699
0.1820664405822754
-52.0850830078125
-40.63485336303711
65103.80859375
5979233
-3101.619873046875
-3556.5048828125
-58.04010009765625
-866.220458984375
-27.913101196289062
408565.5625
59531264
-2223.46142578125
-6422.70703125
-76.2052230834961
-18.2371826171875
398.715087890625
-21156.55078125
-8870196
-2959.95068359375
-2640.724365234375
-40.43741226196289
365.03778076171875
542.9927368164062
-190593.375
-40914868
-1716.1888427734375
-1633.5382080078125
-18.978782653808594
-999.2012939453125
-807.7468872070312
-184328
-65947192
-4401.7080078125
-4002.482421875
-72.49129486083984
-1596.2471923828125
-1273.59130859375
-148049.453125
-36773844
-2320.171875
-1351.7972412109375
-28.830541610717773
1320.387939453125
1366.0887451171875
-132122.1875
-29549440
-1330.479248046875
-893.2827758789062
-15.002090454101562
-183.6812744140625
-96.06206512451172
161310.53125
27086484
-910.16650390625
-1640.954833984375
-29.96009063720703
-130.0079803466797
86.29010009765625
9650711
1045096640
-334715.375
-438587.5
-7039.99267578125
-87197.75
19331.60546875
59531272
9111572480
-89848.2734375
-746262.9375
-8544.798828125
763.857421875
43808.4921875
-2973741
-1106883712
-331939.84375
-312898.59375
-4855.31396484375
58464.53515625
80471.390625
-26407202
-5433337856
-182818.421875
-204584.359375
-2079.503173828125
-132707.140625
-110823.4453125
-19154760
-7768191488
-601911.875
-562023.9375
-10314.501953125
-231109.296875
-183446.734375
-20955658
-5121451008
-275568.0625
-151490.578125
-3549.12255859375
116326.3046875
119782.546875
-18912490
-4126794240
-103647.40625
-86674.9453125
-1408.4931640625
-20243.08984375
-7548.27490234375
25478378
4532017152
-27057.25390625
-173272.578125
-3352.853515625
71924.078125
74397.4609375
-601.6272583007812
87017.2890625
148.4560546875
123.00020599365234
1.9782812595367432
18.842533111572266
3.6141741275787354
-2223.4609375
-89848.265625
263.98382568359375
187.50816345214844
2.4324209690093994
-5.597534656524658
-16.514877319335938
221.8939208984375
280958.75
151.3661346435547
123.09690856933594
1.7559095621109009
5.719325065612793
5.797987937927246
5866.2236328125
1365282
115.07756042480469
62.735939025878906
0.9693921804428101
22.928325653076172
19.4161319732666
10699.154296875
2859239.75
151.1165313720703
112.0419921875
1.7089086771011353
14.711687088012695
10.651528358459473
3004.675048828125
823889.6875
134.75575256347656
85.55775451660156
1.4721548557281494
-44.13554763793945
-53.11416244506836
1421.490966796875
362020.65625
95.53951263427734
45.75216293334961
0.5979136228561401
16.769975662231445
19.461549758911133
-464.9681091308594
41436.7734375
101.23624420166016
57.183719635009766
0.8155350089073181
56.99324417114258
42.570106506347656
-1342.556884765625
-8769.958984375
159.4207305908203
155.46185302734375
2.393996000289917
90.54342651367188
37.77365493774414
-6422.70703125
-746263
187.5081787109375
356.0776062011719
3.1273622512817383
-7.541434288024902
-20.512134552001953
538.8251342773438
322334
149.26011657714844
120.77177429199219
1.7319210767745972
-9.691017150878906
-2.768615484237671
7562.30615234375
1615621.375
98.33067321777344
68.32162475585938
0.8812922239303589
19.506752014160156
16.26239776611328
12433.8671875
3494973
179.09791564941406
143.4767303466797
2.309154987335205
29.349315643310547
24.741867065429688
4898.94091796875
1290691
142.2410888671875
89.36002349853516
1.6409505605697632
-63.23028564453125
-70.4178237915039
2344.96484375
575108.5
84.05391693115234
54.019630432128906
0.7112576961517334
4.941774845123291
3.70094633102417
-2905.439453125
-396858.1875
79.10302734375
83.83926391601562
1.2314479351043701
92.72213745117188
61.03208923339844
-18.961336135864258
-398.14898681640625
2.0662689208984375
1.8932301998138428
0.03154189512133598
0.8321280479431152
0.3234277665615082
-76.20521545410156
-8544.798828125
2.4324209690093994
3.1273622512817383
0.04368101805448532
0.036414142698049545
-0.1920003443956375
5.400238037109375
3990.909912109375
1.877331256866455
1.525691032409668
0.02211754582822323
-0.06551875919103622
-0.14617229998111725
89.42388916015625
19666.16015625
1.1204978227615356
0.7530874013900757
0.011036070995032787
0.1774609386920929
0.05959992855787277
150.92347717285156
42788.390625
2.0612618923187256
1.6699745655059814
0.02798420935869217
0.28073808550834656
0.22866804897785187
57.727962493896484
15609.40625
1.6716599464416504
1.0980432033538818
0.020018748939037323
-0.6747801303863525
-0.8052936792373657
23.889556884765625
6020.37939453125
1.0055465698242188
0.6510188579559326
0.009269572794437408
0.09870735555887222
0.09232564270496368
-43.807090759277344
-6331.63623046875
1.0229663848876953
0.9871514439582825
0.017123844474554062
0.9556293487548828
0.6044448018074036
-17.749887466430664
-9088.986328125
-6.810181617736816
-4.009500980377197
-0.04952077567577362
18.303007125854492
-24.812179565429688
-18.237167358398438
763.85546875
-5.597532272338867
-7.541438102722168
0.03641416132450104
1039.4384765625
890.3245849609375
-46.90192794799805
-30234.087890625
-16.784860610961914
-8.628568649291992
-0.1904449313879013
20.299406051635742
36.1123161315918
-889.5107421875
-194478.15625
-15.096761703491211
-4.904026985168457
-0.12518897652626038
71.7119140625
26.75341796875
-189.61306762695312
-122382.359375
-23.81501007080078
-16.312002182006836
-0.28327545523643494
-4.474133491516113
-3.3868813514709473
-647.7150268554688
-133657.0625
-4.510798931121826
-6.1889777183532715
-0.09131696820259094
-2.424313545227051
-1.737410068511963
-385.85369873046875
-68078.3828125
-2.935574769973755
-0.9677271842956543
-0.03973759710788727
5.446588039398193
6.104851245880127
115.17028045654297
32083.3515625
-12.846139907836914
-0.0818328857421875
0.013830148614943027
-13.28389835357666
-7.101263523101807
75.12834167480469
-7851.63232421875
-17.315048217773438
-10.502039909362793
-0.19795286655426025
11.139127731323242
-23.444541931152344
398.71514892578125
43808.48828125
-16.51487922668457
-20.512134552001953
-0.19200029969215393
890.3245849609375
819.107177734375
-55.932411193847656
-39224.5703125
-21.989545822143555
-12.177303314208984
-0.23434728384017944
17.71173858642578
31.18116569519043
-1106.9398193359375
-240686.53125
-14.997817039489746
-5.402771949768066
-0.13741455972194672
61.370025634765625
23.52223014831543
-931.5382690429688
-306962.625
-26.706737518310547
-18.22929573059082
-0.3184451162815094
-6.019505500793457
-5.260655403137207
-729.3909912109375
-158883.859375
-6.8982720375061035
-6.524868965148926
-0.12054689228534698
7.715734481811523
8.987737655639648
-437.0001220703125
-84544.78125
-5.572025299072266
-3.04217267036438
-0.0713789165019989
3.8680477142333984
4.410715103149414
122.3369140625
23109.568359375
-13.113264083862305
-4.347832202911377
-0.054719049483537674
-13.642797470092773
-7.593357563018799
52189.67578125
8081774
396.0038757324219
-806.4430541992188
-7.73335599899292
1445.8748779296875
563.855224609375
-21156.5390625
-2973741.25
221.89393615722656
538.824951171875
5.400238037109375
-46.901939392089844
-55.932430267333984
185525.1875
27416272
-520.68408203125
-2463.289794921875
-28.20851707458496
185.92587280273438
-222.96983337402344
313014.8125
55808928
-241.97203063964844
-186.9747772216797
-3.5859689712524414
935.7369384765625
744.9530029296875
129332.1953125
30555042
296.1575927734375
26.697265625
0.5872879028320312
-460.9317626953125
-387.9483642578125
50970.3671875
10143861
868.489990234375
-31.590972900390625
5.395188331604004
68.9124755859375
148.9473876953125
21170.98828125
3600407.25
-44.15478515625
34.960418701171875
-3.157266139984131
223.0172119140625
133.16122436523438
-64444.34375
-12448574
66.5556640625
209.2259521484375
3.958092212677002
921.2710571289062
628.0592041015625
5297441.5
1369309952
463029.0625
225980.828125
4554.05859375
166965.796875
32256.859375
-8870198
-1106883456
280958.75
322334.03125
3990.90966796875
-30234.095703125
-39224.56640625
27416270
5340846080
602540.0625
235900.03125
4331.98828125
17776.677734375
-73019.6875
70722520
14527401984
452602.8125
320508.5
4282.1953125
