gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,29,0,1,,,0,0,0,,,,317,277,189,171,657,176,161,170
In the Zone,50ms,29,1,1,,,0,0,0,,,,309,286,159,165,654,160,161,194
In the Zone,50ms,29,2,1,,,0,0,0,,,,324,274,171,170,708,176,159,186
In the Zone,50ms,29,3,1,,,0,0,0,,,,308,277,185,158,671,157,151,187
In the Zone,50ms,29,4,1,,,0,0,0,,,,306,274,215,156,600,148,160,179
In the Zone,50ms,29,5,1,,,0,0,0,,,,316,279,223,157,599,161,158,177
In the Zone,50ms,29,6,1,,,0,0,0,,,,311,293,221,164,568,162,152,201
In the Zone,50ms,29,7,1,,,0,0,0,,,,330,263,201,183,609,184,161,217
In the Zone,50ms,29,8,1,,,0,0,0,,,,330,263,201,183,609,184,161,217
In the Zone,50ms,29,9,1,,,0,0,0,,,,382,268,157,226,793,204,165,201
In the Zone,50ms,29,10,1,,,0,0,0,,,,399,264,160,218,818,192,173,177
In the Zone,50ms,29,11,1,,,0,0,0,,,,406,256,183,225,881,186,175,174
In the Zone,50ms,29,12,1,,,0,0,0,,,,406,256,183,225,881,186,175,174
In the Zone,50ms,29,13,1,,,0,0,0,,,,380,270,217,176,765,179,172,199
In the Zone,50ms,29,14,1,,,0,0,0,,,,374,291,216,176,754,195,171,214
In the Zone,50ms,29,15,1,,,0,0,0,,,,391,309,228,164,670,199,169,205
In the Zone,50ms,29,16,1,,,0,0,0,,,,401,305,230,188,664,188,167,212
In the Zone,50ms,29,17,1,,,0,0,0,,,,353,276,237,200,716,193,154,200
In the Zone,50ms,29,18,1,,,0,0,0,,,,370,249,230,201,734,188,145,195
In the Zone,50ms,29,19,1,,,0,0,0,,,,332,228,207,207,736,197,148,217
In the Zone,50ms,29,20,1,,,0,0,0,,,,328,227,213,211,811,218,154,215
In the Zone,50ms,29,21,1,,,0,0,0,,,,336,235,206,200,687,224,156,209
In the Zone,50ms,29,22,1,,,0,0,0,,,,348,235,202,211,717,232,158,183
In the Zone,50ms,29,23,1,,,0,0,0,,,,349,241,197,215,668,222,146,171
In the Zone,50ms,29,24,1,,,0,0,0,,,,349,241,197,215,668,222,146,171
In the Zone,50ms,29,25,1,,,0,0,0,,,,369,246,201,203,626,211,146,178
In the Zone,50ms,29,26,1,,,0,0,0,,,,349,227,227,178,658,184,148,186
In the Zone,50ms,29,27,1,,,0,0,0,,,,359,227,222,175,738,190,148,164
In the Zone,50ms,29,28,1,,,0,0,0,,,,359,227,222,175,738,190,148,164
In the Zone,50ms,29,29,1,,,0,0,0,,,,371,256,175,192,727,199,164,171
In the Zone,50ms,29,30,1,,,0,0,0,,,,396,256,187,211,798,213,160,178
In the Zone,50ms,29,31,1,,,0,0,0,,,,389,252,194,208,773,217,169,183
In the Zone,50ms,29,32,1,,,0,0,0,,,,396,252,202,203,728,200,156,183
In the Zone,50ms,29,33,1,,,0,0,0,,,,380,243,203,220,794,198,144,185
In the Zone,50ms,29,34,1,,,0,0,0,,,,337,231,192,225,745,188,149,193
In the Zone,50ms,29,35,1,,,0,0,0,,,,362,256,197,239,814,196,150,204
