gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,127,0,1,,,17,39,5,,,,480,657,964,1148,655,708,884,468
In the Zone,50ms,127,1,1,,,17,48,13,,,,566,761,1146,1263,726,715,924,497
In the Zone,50ms,127,2,1,,,17,45,19,,,,668,820,1143,1200,680,611,847,514
In the Zone,50ms,127,3,1,,,17,34,19,,,,643,822,917,991,603,500,813,544
In the Zone,50ms,127,4,1,,,0,0,0,,,,664,874,794,799,457,350,619,446
In the Zone,50ms,127,5,1,,,17,23,9,,,,669,877,827,793,442,320,516,429
In the Zone,50ms,127,6,1,,,17,23,13,,,,640,814,888,841,413,295,480,413
In the Zone,50ms,127,7,1,,,0,0,0,,,,639,689,957,904,428,279,401,340
In the Zone,50ms,127,8,1,,,17,23,9,,,,582,592,968,903,415,289,379,321
In the Zone,50ms,127,9,1,,,0,0,0,,,,609,552,908,865,392,265,387,341
In the Zone,50ms,127,10,1,,,0,0,0,,,,588,553,837,802,374,234,319,318
In the Zone,50ms,127,11,1,,,0,0,0,,,,541,646,734,715,326,212,254,300
In the Zone,50ms,127,12,1,,,0,0,0,,,,654,749,676,674,299,193,240,320
In the Zone,50ms,127,13,1,,,0,0,0,,,,747,859,589,566,264,186,273,291
In the Zone,50ms,127,14,1,,,0,0,0,,,,901,1025,550,527,247,182,276,300
In the Zone,50ms,127,15,1,,,0,0,0,,,,1029,1070,536,517,257,174,279,317
In the Zone,50ms,127,16,1,,,0,0,0,,,,985,1003,607,583,278,176,307,310
In the Zone,50ms,127,17,1,,,0,0,0,,,,924,840,638,589,274,186,297,305
In the Zone,50ms,127,18,1,,,0,0,0,,,,909,730,650,580,282,183,293,298
In the Zone,50ms,127,19,1,,,0,0,0,,,,939,737,678,559,280,203,296,305
In the Zone,50ms,127,20,1,,,0,0,0,,,,931,720,602,472,273,199,264,281
In the Zone,50ms,127,21,1,,,0,0,0,,,,1015,877,584,459,272,191,222,265
In the Zone,50ms,127,22,1,,,0,0,0,,,,970,909,584,470,266,185,225,248
In the Zone,50ms,127,23,1,,,0,0,0,,,,895,849,541,438,257,172,222,227
In the Zone,50ms,127,24,1,,,0,0,0,,,,946,895,543,455,252,195,231,246
In the Zone,50ms,127,25,1,,,0,0,0,,,,798,767,519,450,275,204,222,255
In the Zone,50ms,127,26,1,,,0,0,0,,,,798,767,519,450,275,204,222,255
In the Zone,50ms,127,27,1,,,0,0,0,,,,876,792,513,470,266,238,210,281
In the Zone,50ms,127,28,1,,,0,0,0,,,,844,737,546,500,265,220,204,292
In the Zone,50ms,127,29,1,,,0,0,0,,,,947,788,557,532,263,204,205,284
In the Zone,50ms,127,30,1,,,0,0,0,,,,1096,864,504,465,233,175,190,283
In the Zone,50ms,127,31,1,,,0,0,0,,,,1034,856,515,468,244,156,250,331
In the Zone,50ms,127,32,1,,,0,0,0,,,,1012,921,476,454,261,160,250,310
In the Zone,50ms,127,33,1,,,0,0,0,,,,1021,930,476,465,253,168,240,306
In the Zone,50ms,127,34,1,,,0,0,0,,,,781,840,490,515,278,171,232,291
In the Zone,50ms,127,35,1,,,0,0,0,,,,911,853,525,541,275,186,171,250
In the Zone,50ms,127,36,1,,,0,0,0,,,,974,925,497,494,253,173,165,274
In the Zone,50ms,127,37,1,,,0,0,0,,,,878,844,519,484,266,181,180,280
In the Zone,50ms,127,38,1,,,0,0,0,,,,900,780,504,454,263,188,182,269
In the Zone,50ms,127,39,1,,,0,0,0,,,,774,681,466,443,262,186,185,245
In the Zone,50ms,127,40,1,,,0,0,0,,,,724,528,455,448,248,177,181,206
In the Zone,50ms,127,41,1,,,0,0,0,,,,771,568,360,419,229,159,175,239
In the Zone,50ms,127,42,1,,,0,0,0,,,,799,599,352,426,234,153,172,246
In the Zone,50ms,127,43,1,,,0,0,0,,,,789,572,360,399,236,146,161,242
In the Zone,50ms,127,44,1,,,0,0,0,,,,827,558,410,419,238,146,164,250
In the Zone,50ms,127,45,1,,,0,0,0,,,,875,628,445,414,237,155,158,224
In the Zone,50ms,127,46,1,,,0,0,0,,,,850,660,456,400,218,151,164,226
In the Zone,50ms,127,47,1,,,0,0,0,,,,917,796,434,399,205,149,175,250
In the Zone,50ms,127,48,1,,,0,0,0,,,,905,897,415,412,228,160,178,244
